nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
256,11,0.0,81673,8500000000.0,494549,53610,6387283,1
152301,13,5.19e+17,90000,7000000000.0,3684971,21000,5332544,0
57517,86,2.98e+18,90000,26000000000.0,4300675,21000,4461421,0
27,150,8.19e+16,21000,20000000000.0,4551251,21000,4836691,0
297,118,2.34e+17,113283,10900000000.0,6985381,80437,6399033,1
17,50,8e+18,25200,43996430336.0,1942317,21000,4899661,0
9,51,4.46e+18,21000,21000000000.0,1875867,21000,4837202,0
11577,114,9.9e+17,21000,3300000000.0,5524834,21000,5287755,0
43,207,2e+18,25200,22062500000.0,6760370,21000,4924119,0
495353,106,5.02e+17,90000,40000000000.0,4763772,21000,5159220,1
4364,33,7.39e+16,216666,24000000000.0,1108936,21000,5082471,0
0,10,1.16e+17,21000,17000000000.0,368169,21000,5150857,0
10125,31,1.5e+17,21000,4400000000.0,1304707,21000,5280372,0
0,66,3.09e+17,21000,6600000000.0,2698015,21000,4396892,0
27,55,5e+17,21000,36000000000.0,1903035,21000,5026126,0
63,118,1000000000000000.0,25200,8031250000.0,6988576,21000,5226354,0
1231,85,8500000000000000.0,195846,15000000000.0,3944768,195846,8689985,0
91492,176,2.25e+17,50000,13000000000.0,3717153,21000,4375789,0
5912902,9,5.01e+16,50000,1000000000.0,228512,21000,4980256,0
2,94,1.2e+16,200000,3000000000.0,7836048,95178,6243937,1
2,15,2e+18,21000,30000000000.0,640178,21000,4979637,0
3042971,102,1.02e+18,90000,20000000000.0,4356493,21000,4992599,0
0,25,8.03e+18,21000,32000000000.0,672161,21000,5569777,1
306,38,0.0,59173,8000000000.0,7966909,38610,6405099,1
30190,149,1440000000000000.0,90000,4800000000.0,7037941,21000,5181512,0
87,41,0.0,153700,21000000000.0,1220306,37751,5279315,0
3,241,7e+18,42000,20000000000.0,6201187,21000,4837202,0
86,25,0.0,51743,29000000000.0,1034410,36743,4595381,0
5968,104,8.82e+16,940000,19500000000.0,2700311,21000,5119843,0
12,289,5e+17,200000,13000000000.0,7416084,21000,5211481,0
1,36,8980000000000000.0,21000,21000000000.0,1778830,21000,5540053,1
1,73,1e+19,35000,21200000000.0,2033896,30981,5072588,0
489624,66,5e+18,50000,27562500000.0,1650402,21000,5081441,0
167471,13,3.21e+19,21000,4000000001.0,296266,21000,4395311,0
367396,5,5.25e+18,100000,91000000000.0,167442,21000,5010081,0
273888,42,5e+18,90000,7500000002.0,1185565,21000,4456209,0
27,36,4.94e+16,21000,31000000000.0,1831260,21000,5336439,0
76287,154,4.16e+18,50000,6100000000.0,4340496,21000,4455162,0
2,2,1.13e+19,250000,60000000000.0,63000,21000,5334701,0
63,0,1.18e+17,21000,61000000000.0,21000,21000,4387097,0
7,6,1.01e+16,21000,128000000000.0,147000,21000,5180953,0
447,25,1e+18,25200,27351154688.0,638679,21000,5181465,0
11,13,0.0,250000,35000000000.0,501405,45246,4984299,0
2,309,6.93e+19,21000,41000000000.0,7675087,21000,4994644,0
0,124,5.8e+16,250000,4000000000.0,7081753,21000,4843353,0
3,30,2e+17,25200,99999997952.0,794448,21000,5063399,1
30544,19,2.72e+17,43690,70000000000.0,420000,21000,5051752,0
39,2,2.01e+16,21000,63000000000.0,63000,21000,4439142,0
90,72,8e+19,21000,90000000000.0,4170802,21000,5336967,0
139,62,5.34e+16,35000,4417600000.0,3173216,30981,4436204,0
207,60,3.1e+18,210000,1000000000.0,7660036,21000,4992594,0
1,25,2e+17,221000,44000000000.0,1118748,21000,5142051,0
0,48,1.29e+17,90000,77000000000.0,1324550,21000,4899903,0
6139,63,1.59e+17,940000,6000100000.0,5131000,21000,4457111,0
265,93,1.95e+18,250000,6000000000.0,3601731,21000,5036136,0
0,45,3.93e+16,21000,51000000000.0,1395259,21000,5045423,0
4,188,4.29e+16,21000,64800000000.0,4284879,21000,4857692,0
1,43,1.05e+18,21000,24000000000.0,1631951,21000,5032497,0
0,139,7.26e+17,21000,500000000.0,4185934,21000,5305479,0
1791,41,2160000000000000.0,21000,18000000000.0,1770105,21000,5332128,0
0,5,5.45e+17,21000,40000000001.0,126000,21000,4406617,0
0,126,5e+17,21000,1000000000.0,5363235,21000,5842764,1
14,62,8e+20,25200,60375000000.0,1414872,21000,5329492,0
11,15,4.94e+17,21000,11000000000.0,336051,21000,4381495,0
164,78,8632.0,21000,1.0,3127062,21000,4404984,0
49,8,3e+19,21000,129000000000.0,259322,21000,5023576,0
0,41,2.39e+18,21000,26400000000.0,1589911,21000,5044334,0
0,76,1e+17,1200000,4000000000.0,4048037,1021412,4750817,1
58,126,800000000000000.0,25200,11853830144.0,5066472,21000,5159733,0
84336,46,5e+17,21000,24000000000.0,1532265,21000,5313904,0
379230,66,6.26e+18,30000,10500000000.0,1463959,21000,4396382,0
16901,63,1e+16,90000,16000000000.0,2326523,21000,5257876,0
41,115,1.75e+16,21000,22000000000.0,4902480,21000,8496787,0
18,17,6.75e+17,25200,29125000000.0,415024,21000,4389737,0
94,6,0.0,59173,39000000000.0,239889,38610,6404720,1
40268,1,2e+18,90000,70000000000.0,42000,21000,4374682,0
2,7,2.1e+18,25200,35723882496.0,252554,21000,4371319,0
23,21,1e+18,21000,21000000000.0,1056350,21000,4378084,1
321,12,0.0,59173,8000000000.0,7971523,38610,6408602,1
55,147,0.0,53475,1000000000.0,7759679,35650,5436640,1
1,124,6262910000000000.0,21000,300000000.0,7813846,21000,5310816,0
11,84,5.6e+17,250600,11000000000.0,4574043,21000,4384649,1
4,181,2e+17,35000,21200000000.0,5223025,30981,5037010,0
57,149,1e+17,21000,39000000000.0,5545270,21000,4980012,0
11401,74,36642.0,21000,2000000002.0,4647134,21000,5135973,0
1,5,3.94e+18,21000,113000000000.0,144512,21000,5257853,0
146,51,0.0,59173,10000000000.0,2894093,38610,6394614,1
256491,66,1.02e+17,90000,270000000.0,4965366,21000,4390954,0
0,21,1.49e+18,21000,20000000000.0,1026436,21000,5212863,1
249746,135,1.01e+17,90000,19800000000.0,3585766,21000,4464992,0
117819,4,6.02e+18,21000,61000000000.0,168293,21000,5164406,0
240022,81,2.32e+17,30000,131000000000.0,2729657,21000,4888877,0
8,8,4e+19,250600,50000000000.0,380110,21000,4377888,1
2,164,8e+17,21000,3000000000.0,6708326,21000,4465520,0
91755,10,5e+16,90000,88000000000.0,487833,21000,4927512,0
64,63,1.12e+19,21000,34000000000.0,2000917,21000,5213787,0
67,38,1.2e+19,21000,11000000000.0,1753824,21000,5155456,0
91519,158,2.19e+16,940000,17250000000.0,5602534,21000,5121903,0
3590,14,5000000000000000.0,21000,7100000000.0,800236,21000,4440857,0
0,29,4.69e+17,21000,24000000000.0,1006691,21000,5036039,0
173328,5,4.39e+17,90000,70000000000.0,126000,21000,5180237,0
23,113,4.98e+16,21000,9500000000.0,4532549,21000,5055084,0
2,107,6.02e+19,21000,20000000000.0,3705477,21000,4838483,0
201,69,1.1e+16,21000,15000000000.0,2272976,21000,5595636,0
66,203,1.04e+17,90000,20000000000.0,5589254,21000,4834132,0
1,6,6.41e+18,21000,61000000000.0,164590,21000,5034529,0
62,14,1.5e+19,30000,33000000000.0,595825,21000,4891145,0
93931,8,9.82e+18,21000,61000000000.0,377373,21000,5068567,0
3879507,77,2.5e+17,121000,51000000000.0,2644838,21000,4839248,0
0,38,1e+18,90000,20000000000.0,1440523,21000,4835408,0
74039,7,2.06e+16,45000,51000000000.0,276744,21000,4844919,0
2,44,7.9e+16,21000,23000000000.0,1512549,21000,4982293,0
396044,100,8.1e+19,30000,8400000000.0,5082900,21000,4463882,0
2,171,7.78e+19,21000,20000000000.0,5056069,21000,4992849,0
0,45,9.99e+17,21000,117500000000.0,994619,21000,5128018,0
2,62,5.07e+19,21000,17000000000.0,1386089,21000,5150884,0
2,13,1e+18,21000,21000000000.0,747838,21000,4377921,1
977,58,0.0,59173,11000000000.0,1995788,38610,6432369,1
0,27,3.73e+18,21000,24000000000.0,888240,21000,5129580,0
390,113,1.4e+16,21000,8000000000.0,3361717,21000,5856587,0
24,154,9919440000000000.0,21000,4000000001.0,7460201,21000,5129575,0
12199,102,3000000000000000.0,90000,8000000001.0,5789631,21000,4465725,0
1483,27,3.29e+16,90000,39000000000.0,5258781,21000,5260680,0
55,37,0.0,150000,17000000000.0,1651543,22916,4631243,0
17153,169,3e+18,50000,31500000000.0,4902841,21000,5041496,0
57535,92,1e+18,90000,26000000000.0,2805270,21000,4461422,0
711,85,0.0,81673,7000000000.0,3294661,53610,6395822,1
17,114,1.0,21000,7273206000.0,5022065,21000,5131345,0
2759,37,0.0,59173,14000000000.0,1281835,38610,6405565,1
279788,23,2.49e+18,30000,38000000000.0,2155631,21000,5109106,0
2,41,2493950000000000.0,90000,609467870.0,984766,21000,4376631,0
1105,22,1.02e+17,90000,6000000000.0,743008,21000,5160964,0
151499,41,5e+19,90000,44600000000.0,1207180,21000,5058139,0
1719,39,5.57e+17,35000,11500000000.0,1576194,30981,8688883,0
7,32,9.2e+17,86806,5000000000.0,5855593,71413,6348461,1
1,50,1.23e+19,21000,61000000000.0,1589858,21000,5018671,1
0,52,3.05e+17,21000,10600000000.0,2274636,21000,5166466,0
250703,0,1.56e+17,45000,116000000000.0,21000,21000,5133677,0
62687,124,9.99e+18,21000,11000000000.0,5659578,21000,4377916,0
0,9,5.08e+17,21000,7000000000.0,407745,21000,5344272,0
19,12,4e+16,21000,60000000000.0,461955,21000,5259894,0
2,124,150000000000000.0,25200,13468750000.0,4006664,21000,5181995,0
2,18,7.6e+19,21000,6000000000.0,4011785,21000,5144031,0
9571,71,4.99e+17,90000,150000000000.0,1616114,21000,4901355,0
25992,40,5864450000000000.0,21000,148500000000.0,861000,21000,4994128,0
22,55,3e+16,85000,10000000000.0,2813645,63653,6383722,1
409144,35,2e+16,90000,11125000000.0,1059085,21000,5070867,0
65693,149,8.8e+17,21000,2000000001.0,7994910,21000,5129820,0
3,53,1.78e+19,35000,21200000000.0,2012429,30981,4982444,0
0,13,2.1e+19,21000,10000000000.0,294000,21000,4667428,0
6,116,3.25e+16,21000,23000000000.0,2655496,21000,4983264,0
3618638,84,4.92e+16,50000,500000000.0,4603693,21000,4387608,0
0,100,7e+17,21000,1000000000.0,6922204,21000,5354770,1
152,71,0.0,59173,7000000000.0,7976817,38610,6403995,1
0,110,9.25e+17,21000,21000000000.0,3176474,21000,5001304,0
2,9,3.23e+18,21000,124000000000.0,1341271,21000,5121907,0
190741,66,1.88e+17,90000,55000000000.0,3513021,21000,5180954,0
6,157,1.14e+18,21000,1000000000.0,5187525,21000,4981385,0
363,21,1e+18,25200,18647056384.0,782098,21000,5269682,0
6,189,5.1e+17,135546,51000000000.0,4332813,34470,4839399,0
445075,0,3.36e+18,100000,91000000000.0,21000,21000,5345291,0
0,63,8.34e+17,21000,16000000000.0,5556838,21000,5151388,0
3850610,42,9.8e+16,121000,51000000000.0,1933289,21000,4833615,0
2,195,5.17e+19,21000,20000000000.0,7719615,21000,4983490,0
2012,25,1.25e+16,100000,24000000000.0,814870,21000,5106534,0
88,135,0.0,159173,8000000000.0,7797021,38610,6429073,1
2,155,30517600000000.0,21000,1.0,5587787,21000,4396911,0
274956,4,3e+16,45000,128000000000.0,105000,21000,5212253,0
251365,144,3.78e+16,90000,22500000000.0,6067139,21000,4375511,0
427868,11,3210000000000000.0,50000,30000000000.0,374315,21000,4996948,0
313795,93,4e+18,90000,22000000000.0,7928960,21000,4996953,0
0,179,1.99e+17,90000,21000000000.0,5391865,21000,5002329,0
2,100,5.79e+17,21000,19800000000.0,3054815,21000,4464919,0
1145,156,2e+18,25200,45500000000.0,4939829,21000,4928080,0
375751,24,1.4e+19,100000,91000000000.0,562999,21000,5050201,0
3,41,1.04e+17,90000,2400000001.0,1974584,21000,5133151,0
743,114,65151000000000.0,21000,1000000001.0,6908351,21000,5051244,0
60392,98,95832000000000.0,90000,18000000000.0,5130106,21000,4394609,0
2,30,5.76e+19,21000,20000000000.0,724817,21000,4981546,0
87708,143,1.88e+17,50000,13000000000.0,5701055,21000,4375757,0
2,168,9.99e+17,21000,25200000000.0,5632057,21000,4982830,0
17,8,5e+17,25200,1662500000.0,423818,21000,4457342,0
6539,80,1.59e+17,940000,6000100000.0,2413542,21000,4457268,0
27,5,2.1e+18,90000,45000000000.0,236007,21000,4372290,0
465,38,0.0,59173,9000000000.0,1422740,38610,6397360,1
0,42,9.89e+17,24000,45000000000.0,2654202,21000,5265531,0
202957,28,1000000000000000.0,90000,35000000000.0,1239797,21000,5350296,0
5,3,3651310000000000.0,21000,49000000000.0,160548,21000,4466274,0
3772969,54,9.97e+16,50000,5000000001.0,2614291,21000,4456198,0
35,172,2000000000000000.0,21000,20000000000.0,7513181,21000,4991570,0
60,38,2e+17,131391,10000000000.0,2497124,71659,6392545,1
3,60,30517600000000.0,21000,1.0,2300773,21000,4396893,0
41869,161,1.05e+18,21000,25000000000.0,5103146,21000,5001306,0
4,100,200000000000000.0,25200,18937500000.0,2960509,21000,5164145,0
234,47,3000000000000000.0,373687,1000000000.0,2722733,144130,8685233,0
12,67,1.74e+20,25200,9900000000.0,2653379,21000,4422675,0
3,45,2.99e+18,21000,16000000000.0,1667270,21000,4396834,0
200085,239,1.4e+19,90000,35000000000.0,7082060,21000,5308032,0
4,52,1.11e+19,21000,48000000000.0,3211593,21000,5340049,0
293033,25,5.72e+18,90000,40000000000.0,1154541,21000,4981780,0
26,78,1e+18,21000,30000000000.0,2212046,21000,5056798,0
15141,119,2259470000000000.0,90000,7950000000.0,3093625,21000,5345330,0
1,27,6.1e+16,119382,8500000000.0,1312677,63653,6385743,1
4,76,5.8e+18,35000,21200000000.0,2743892,30981,5035921,0
9,154,5.1e+17,25200,22843750000.0,7749474,21000,4901561,0
80,41,1000000000000000.0,21000,100000100.0,2493330,21000,4378272,0
0,205,1.93e+18,21000,23000000000.0,6631610,21000,4927825,1
419134,134,8.86e+19,100000,91000000000.0,7164439,21000,5257867,0
195187,14,3.06e+17,90000,35000000000.0,638511,21000,5249943,0
371552,90,4.5e+16,30000,10500000000.0,2608307,21000,4372042,0
185,39,1e+18,120517,10000000000.0,7468888,79419,6392811,1
1,154,1.19e+17,200000,5000000000.0,6087734,69236,4717179,1
0,36,1.55e+17,90000,20000000000.0,1250243,21000,4982913,0
28,21,1.41e+17,21000,61000000000.0,534242,21000,4370296,0
83547,36,4.88e+17,121000,180000000.0,6334353,21000,4388223,0
1,235,87451600000000.0,21000,34453731328.0,5432912,21000,5022054,0
253471,75,8400000000000000.0,168000,50000000000.0,2803202,21000,4984343,0
0,27,5e+17,21000,3000000000.0,943109,21000,5324079,1
0,143,1.34e+18,21000,11000000000.0,4667651,21000,5036558,0
181525,19,2.11e+16,21000,36000000000.0,559682,21000,5111147,0
0,53,2e+17,21000,8407434814.0,1828185,21000,5075627,1
2032,163,130000000000000.0,21000,1100000000.0,7487400,21000,5313656,0
23,21,5e+17,21000,1000000000.0,3814329,21000,4995156,0
6,2,2.17e+17,21000,41000000000.0,63000,21000,5692553,0
2,188,5410000000000000.0,21000,41000000000.0,6765793,21000,4908161,1
3885734,279,3e+19,121000,51000000000.0,7718993,21000,4840316,0
2,31,2.93e+18,21000,6000100000.0,1196596,21000,4457536,0
0,37,2.02e+17,21000,10600000000.0,1467646,21000,5166201,0
17211,57,7200000000000000.0,90000,24000000000.0,2479656,21000,5032986,0
205293,1,1.04e+17,21000,100000000000.0,42000,21000,4983176,0
48,89,0.0,500000,501000000000.0,2082481,41364,6399959,1
416726,1,4.1e+18,100000,91000000000.0,42000,21000,5246342,0
183,40,0.0,81673,10000000000.0,1594867,53610,6398847,1
204,170,3e+17,250000,4000000000.0,7431307,21000,4841635,0
64388,11,8.88e+17,21000,8800000000.0,602281,21000,4405713,0
258701,39,9900000000000000.0,21000,40000000000.0,995314,21000,5740586,1
55043,208,4.67e+17,21000,1000000001.0,8001231,21000,5066075,0
1,148,7410000000000000.0,21000,60000000000.0,4517757,21000,4875391,1
120,39,0.0,59173,17000000000.0,2063687,24300,6409148,1
169641,30,4.35e+18,90000,162000000000.0,651055,21004,4903237,0
0,17,3.12e+16,21000,34000000000.0,685462,21000,5207154,0
606681,109,5.06e+16,50000,500000000.0,2310000,21000,4834642,0
0,26,1e+16,31500,17000000000.0,650021,21000,4378931,0
171334,35,6.28e+17,100000,98000000000.0,1521198,21000,4980012,0
1,122,488281000000000.0,21000,1.0,3035112,21000,4398097,0
72,34,0.0,150000,21000000000.0,1350522,37372,5279363,0
141694,110,1e+18,42000,33000000000.0,3522700,21000,5036389,0
248376,164,7.35e+16,90000,19800000000.0,4910393,21000,4464966,0
443,4,8.64e+17,21000,90000000000.0,105000,21000,5233599,0
0,29,1.02e+18,90000,20000000000.0,981529,21000,4991061,0
897438,323,6.17e+16,50000,500000000.0,6843026,21000,4980699,0
86,82,1e+18,21000,41000000000.0,3156898,21000,4995414,0
0,9,8.35e+16,21000,51000000000.0,381011,21000,5041228,0
29,3,1.36e+17,21000,61000000000.0,84000,21000,4387073,0
38,4,3.99e+18,21000,41000000000.0,139100,21000,5531768,1
11,126,6.8e+16,21000,8000000000.0,9905529,21000,8803466,1
0,168,1e+18,90000,20000000000.0,4683217,21000,4979937,0
1,125,1500000000000000.0,25200,11125000000.0,3364860,21000,5205635,0
2,43,4.64e+18,21000,41000000000.0,1378799,21000,5499661,1
19508,23,7200000000000000.0,90000,24000000000.0,621767,21000,5052536,0
371817,103,9.5e+16,30000,13879561992.0,5379768,21000,4372555,0
280264,29,1.46e+17,30000,43000000000.0,1445836,21000,5109355,0
205284,29,2.95e+17,90000,39000000000.0,1153089,21000,5234610,0
21832,1,4.71e+18,90000,130000000000.0,42000,21000,4980246,0
289270,0,1.03e+18,45000,113000000000.0,21000,21000,5266823,0
299637,44,5e+17,45000,110200000000.0,2094629,21000,5317547,0
0,58,4e+16,21000,10600000000.0,2172691,21000,5166458,0
243067,0,1.22e+18,45000,111000000000.0,21000,21000,5105505,0
499,50,2e+17,35000,21200000000.0,5314109,30981,5072649,0
0,136,6.79e+18,21000,16593750000.0,5009810,21000,5121910,0
47,6,2.47e+18,21000,19000000000.0,269081,21000,5305987,0
897309,194,6.72e+16,50000,500000000.0,4132126,21000,4980699,0
0,119,5627550000000000.0,90000,24000000000.0,6509019,21000,5129062,0
431,8,2e+17,21000,128000000000.0,6375157,21000,5891205,0
137,99,0.0,59173,6200000000.0,3695866,38610,6396281,1
1608,26,3.83e+17,35000,6900000000.0,905529,30981,8687420,0
6001840,314,6.12e+16,50000,1000000000.0,7145325,21000,4994639,0
8,56,9.99e+18,135546,51000000000.0,1948191,34470,4839474,0
31,2,1.01e+17,21000,61000000000.0,63000,21000,4387125,0
118,35,0.0,59173,10000000000.0,2176562,38610,6404707,1
0,165,5.99e+18,35000,500000000.0,6508943,30981,4388329,0
3170841,105,7.64e+17,90000,20000000000.0,2628996,21000,4979957,0
1,190,1e+18,21000,500000000.0,5256934,21000,5305479,0
454631,28,1.87e+17,50000,31000000000.0,903711,21000,5027420,0
60,69,9.99e+17,21000,7000000000.0,2038629,21000,5182284,0
0,69,2.3e+17,21000,180000000.0,3413126,21000,4397936,0
8,71,980000000000000.0,21000,41000000000.0,5802695,21000,4979567,0
1643,83,0.0,47338,10000000000.0,3945430,38610,6407470,1
298,37,8.5e+17,131391,10000000000.0,2716209,71659,6392189,1
0,155,7704860000000000.0,90000,77000000000.0,4176859,21000,4899936,0
0,42,6.95e+16,35000,13650002005.0,1990480,30981,4372604,0
152588,71,4.63e+17,90000,5600000000.0,1752487,21000,5339285,0
87,80,1000000000000000.0,25200,8781250000.0,2847614,21000,5060182,0
1,221,1.42e+18,21000,20000000000.0,7302534,21000,4837200,0
173,87,480000000000000.0,30250,6000000000.0,2980208,21000,5159681,0
120802,0,8.4e+18,90000,55000000000.0,21000,21000,4981494,0
5,219,1e+19,35000,21200000000.0,7138850,30981,5036148,0
3774305,100,4.99e+17,50000,5000000001.0,5229667,21000,4456881,0
0,29,9.67e+18,50000,15000000001.0,1113597,21000,4456274,0
230396,117,5.03e+16,90000,9200000000.0,2740761,21000,4420133,0
14,11,1260000000000000.0,21000,47000000000.0,524676,21000,5039184,0
1801928,88,2.2e+17,90000,180000000.0,3329023,21000,4393602,0
304937,2,2.9e+19,45000,113000000000.0,63000,21000,5340711,0
139,119,9.98e+17,21000,90000000000.0,2623758,21000,5261180,0
1571,99,0.0,47338,12000000000.0,3914469,38610,6405541,1
0,26,4.97e+16,21000,20000000000.0,638520,21000,4979438,0
91513,197,4.03e+17,50000,13000000000.0,4158153,21000,4375789,0
5,188,1.1e+19,21000,60000000000.0,5626685,21000,4905918,1
4895551,30,1.02e+18,150000,50000000000.0,676865,21000,5146812,1
8,188,2.11e+16,21000,13000000000.0,7393094,21000,5668149,0
0,33,6e+16,90000,17000000000.0,1218091,21000,5151108,0
1,1,3e+18,21000,128000000000.0,42000,21000,5053298,0
31622,4,1.42e+19,150000,24000000000.0,177050,21000,4394092,0
158088,66,7.39e+17,90000,43000000000.0,2525635,21000,5080187,0
10892,125,1e+17,21000,5500000000.0,3543064,21000,5282699,0
1280,110,2e+17,250000,500100000.0,3143215,21000,4459543,0
42,9,7.83e+17,21000,21450000000.0,552037,21000,4377682,0
12,8,0.0,158429,21000000000.0,207314,37286,5261028,0
7,26,2e+18,60000,45000000000.0,1065798,21000,5052786,0
251483,54,8400000000000000.0,168000,50000000000.0,1909410,21000,4981338,0
1,162,1e+19,25200,43937500000.0,4416962,21000,4900734,0
18,245,6.76e+16,150000,90000000000.0,7780161,34470,4943519,0
9,169,1.62e+17,90000,20000000000.0,5082306,21000,4835413,0
74368,57,1.64e+18,21000,61000000000.0,1912366,21000,4982014,0
7,6,2.21e+17,21000,128000000000.0,147000,21000,5035268,0
0,58,5e+17,21000,13218630469.0,2243786,21000,4372529,0
121,64,7e+19,21000,112000000000.0,7352573,21000,5333845,0
12,70,1.01e+16,21000,2200000000.0,5207778,21000,5262724,0
158,60,0.0,59173,9000000000.0,2121188,38610,6394875,1
149824,17,5.19e+17,90000,5600000000.0,1013367,21000,5274025,0
66,45,0.0,59173,8500000000.0,3788436,38610,6411162,1
78054,69,3.6e+18,21000,102000000000.0,2894990,21000,5234864,0
11,5,8.2e+19,81000,21000000000.0,185934,21000,4433902,0
518,80,4000000000000000.0,940000,14000000000.0,2128065,21000,5057648,0
7,19,1.56e+18,250000,4000000000.0,5373222,29493,4844110,0
333,7,0.0,59173,30000000000.0,221277,24336,6396277,1
504734,146,7.6e+16,90000,2200000000.0,6881853,21000,5035545,0
3841,5,2.04e+17,35000,11500000000.0,161332,30981,8690860,0
505,26,1.61e+18,21000,99000000000.0,589863,21000,5207159,0
138,63,1e+16,25200,25187500000.0,1782249,21000,5206644,0
385745,36,1e+19,30000,10500000000.0,1745843,21000,4420466,0
42,35,7.5e+17,21000,23000000000.0,1107664,21000,4996180,0
8,18,7.78e+17,21000,5000000000.0,1375198,21000,8735178,1
65119,18,1.99e+16,99000,27000000000.0,590231,21000,5153187,0
801,164,1000000000000000.0,50000,1000000000.0,6973996,21000,4983167,0
0,166,1.15e+18,21000,4000000000.0,5580396,21000,5329548,1
658975,43,1.16e+18,30000,100700000000.0,1171592,21000,4888273,0
5464743,7,4.94e+17,150000,50000000000.0,492737,21000,5492461,1
0,1,9.96e+17,21000,128000000000.0,42000,21000,5113690,0
47891,73,1.35e+17,21000,15000000001.0,2305488,21000,5024082,0
12364,229,1.03e+17,90000,20000000000.0,7847608,21000,4980472,0
11933,65,1.05e+18,50000,16000000000.0,1388235,21000,4456369,0
92,78,36752.0,21000,1.0,1896606,21000,4407260,0
17,12,1.09e+17,21000,6600000000.0,280985,21000,4461392,0
8,12,1.01e+17,21000,61000000000.0,273000,21000,4374879,0
0,40,1e+19,21000,70000000000.0,1522342,21000,4721333,1
1800470,132,3.3e+17,90000,1.0,4032783,21000,4393561,0
0,31,3.61e+17,21000,23760000000.0,5183082,21000,4464719,0
22612,27,1.6e+18,90000,39000000000.0,937296,21000,5340466,0
15,9,3e+19,21000,112000000000.0,210000,21000,5336972,0
26,1,5e+18,21000,54000000000.0,46635,21000,5562105,1
4035,64,1.3e+16,50000,8400000000.0,3243425,21000,5153663,0
26367,37,5864450000000000.0,21000,148500000000.0,798000,21000,4994131,0
4,3,1.17e+16,130000,100000000000.0,84000,21000,5180195,0
154680,17,2.49e+17,90000,70000000000.0,681918,21000,5028699,0
150185,75,5.91e+16,42000,13000000000.0,3136743,21000,5108088,0
57298,17,4.94e+19,90000,24000000000.0,528656,21000,4461371,0
3889676,238,1e+18,121000,51000000000.0,7606205,21000,4840945,0
278773,5,2e+18,45000,116000000000.0,126000,21000,5224079,0
2,142,4.96e+17,21000,20000000000.0,3888658,21000,4838482,0
140180,178,9.89e+17,130000,100000000000.0,6944775,21000,5214818,0
411439,2,5.92e+17,100000,91000000000.0,63000,21000,5216865,1
33583,105,1.02e+18,400000,30000000000.0,4277508,21000,4982047,0
1,45,4.44e+19,21000,20000000000.0,1305893,21000,4984009,0
1799659,157,4.66e+17,90000,1.0,4357152,21000,4393482,0
22,17,9.79e+16,35000,9100001337.0,498693,30981,4379046,0
94406,164,8e+19,435000,20000000000.0,4940966,21000,4834131,0
949,68,2.05e+18,21000,10600000000.0,2544252,21000,5165957,0
24,98,3.69e+17,35000,21200000000.0,3003444,30981,4981057,0
190,2,1000000000000000.0,21000,24000000000.0,91350,21000,4418056,0
3,169,1.6e+19,21000,25200000000.0,5174314,21000,5024607,0
102,31,3.5e+17,21000,40000000000.0,1523594,21000,4984435,0
16,104,1500000000000000.0,25200,8686567424.0,4177143,21000,5133918,0
1711,59,2.89e+17,35000,11500000000.0,2038361,30981,8688800,0
57166,80,5.08e+19,150000,7500000000.0,2905260,21000,5069836,0
1,5,2.61e+18,21000,112000000000.0,126000,21000,5345688,0
4,0,6560370000000000.0,21000,375000000000.0,21000,21000,5264029,0
1080979,20,1.3e+18,21000,55000000000.0,625173,21000,4834133,0
98322,11,1.1e+16,91000,54000000000.0,365419,21000,5063757,0
757355,167,3.68e+19,30000,105000000000.0,7593892,21000,5044315,0
4902323,34,1e+17,50000,1000000000.0,753512,21000,4995410,0
387,8,5.08e+16,35000,7935000000.0,349332,30981,8685241,0
2,4,1.05e+20,45000,51000000000.0,168467,21000,4846045,0
0,96,1.16e+18,21000,13000000000.0,3688389,21000,5141986,0
2,128,250000000000000.0,25200,9593750000.0,7993790,21000,5235357,0
1,205,2.4e+16,21000,20000000000.0,7125956,21000,4836181,0
1,250,2.89e+16,21000,7000000000.0,7055761,21000,5132909,0
0,141,9.54e+16,90000,21000000000.0,4897253,21000,5001561,0
27765,0,3.42e+18,90000,130000000000.0,21000,21000,5033222,0
0,85,2.95e+16,21000,7000000000.0,7264792,21000,5344164,0
443879,58,1.2e+18,100000,91000000000.0,2153830,21000,5340951,0
184707,280,7.48e+19,100000,98000000000.0,5917095,21000,5205618,0
15836,107,2000000000000000.0,940000,6000100000.0,3930359,21000,4456415,0
6918,27,3210000000000000.0,50000,18000000000.0,737423,21000,4390975,0
29,121,36752.0,21000,1.0,4428871,21000,4404981,0
214,206,2e+17,35000,6744750515.0,8045338,30981,8686604,0
306174,86,1.66e+19,45000,113000000000.0,3849498,21000,5343642,0
35,194,1.5e+19,25200,84895514624.0,6134055,21000,4900046,0
61205,36,9.92e+16,99000,27000000000.0,1301938,21000,5072906,0
7,228,1000000000000000.0,25200,35271426048.0,6197464,21000,4922260,0
5977086,6,5e+16,50000,1000000000.0,147000,21000,4992592,0
113,91,1.8e+18,53000,4400000000.0,3560392,21000,5262218,0
244847,53,4.5e+17,21000,8000000001.0,2598299,21000,5119602,0
1,48,4.57e+18,35000,21200000000.0,1474143,30981,5036637,0
