nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
452,29,3.52e+17,940000,5250000000.0,1100433,21000,4461371,0
24,18,0.0,59173,6000000000.0,2486048,24300,6441916,1
3,124,1e+18,25200,25968750000.0,4121337,21000,4901719,0
143,24,2.45e+16,21000,21020000000.0,734567,21000,5023320,0
0,83,8186860000000000.0,90000,7000000000.0,2351707,21000,5132916,0
71900,2,1.61e+18,21000,102000000000.0,63000,21000,5124946,0
0,27,1.07e+17,21000,45000000000.0,1229990,21000,5085039,0
256,83,0.0,59173,9000000000.0,6732424,38610,6408500,1
3776189,32,5.09e+17,50000,6000100000.0,724319,21000,4457673,0
140,26,3.72e+16,21000,90000000000.0,3825506,21000,5265038,0
6415,32,5.99e+17,73000,15000000000.0,799155,21000,5485940,1
2,125,9713220000000000.0,21000,1000000000.0,4778709,21000,4982245,0
249537,77,5.07e+16,90000,19800000000.0,3301863,21000,4464988,0
0,126,4.11e+17,21000,7000000000.0,4836235,21000,5217432,1
1911,75,6.81e+16,41001,16000000000.0,2713269,21000,5207396,0
148141,40,3.78e+16,50000,10500000000.0,1873531,21000,5344262,0
35,14,1e+18,21000,20000000000.0,746295,21000,4999515,0
0,98,7.38e+17,42000,20000000000.0,3385832,21000,4979701,0
904630,18,8.19e+17,50000,500000000.0,399000,21000,4980918,0
4860919,2,5.02e+16,50000,1000000000.0,63000,21000,4982974,0
17,156,1.01e+18,21000,4000000001.0,6954571,21000,5136758,0
414897,148,5.45e+17,100000,91000000000.0,3221866,21000,5236130,0
0,76,1.2e+17,101286,1000000000.0,7837397,65281,4980711,0
1,110,3906250000000000.0,21000,1.0,5606247,21000,4397135,0
0,94,2.08e+18,21000,2000000000.0,5287450,21000,6012309,1
9,91,2040000000000000.0,21000,31000000000.0,2840106,21000,4977196,1
2,110,1.42e+18,21000,20000000000.0,3081337,21000,4978835,0
1794,35,3.11e+17,35000,11500000000.0,3360262,30981,8689813,0
37129,24,1.04e+17,90000,24000000000.0,1095930,21000,4375707,0
1,2,4e+18,21000,117000000000.0,63000,21000,5222269,0
65525,74,5.68e+18,45000,51000000000.0,2017011,21000,4834133,0
152810,41,3.24e+17,42000,13000000000.0,1484280,21000,5138783,0
0,7,1e+16,75000,10000000000.0,788532,71413,6430781,1
222706,125,1.5e+18,21000,100000000000.0,4925005,21000,4984610,0
9,31,4.2e+17,31500,3200000000.0,1543065,21000,4456800,0
21,106,9.58e+17,250000,10000000000.0,4307063,21000,5042959,1
77,18,3e+17,35000,5250000000.0,408981,30981,4461350,0
11,96,8.8e+18,21000,5122417980.0,4003526,21000,4461340,0
1160553,2,7.65e+18,200000,51900000000.0,113299,21000,5126759,0
17,65,2.52e+17,35000,5300000000.0,2961015,30981,5342958,0
1,235,976562000000000.0,21000,1.0,6347103,21000,4397863,0
1,117,1.39e+16,21000,24000000000.0,2840929,21000,5337246,0
234052,107,4320000000000000.0,90000,54000000000.0,4265090,21000,4902854,0
83297,53,2.03e+17,121000,150000000.0,1991251,21000,4387864,0
0,3,6.94e+16,21000,29000000000.0,84000,21000,4420879,0
230456,177,5e+16,90000,9200000000.0,4013466,21000,4420133,0
13,63,0.0,90000,5000000000.0,3643450,53610,6386561,1
355,99,0.0,59173,17000000000.0,6834141,38610,6427487,1
11,26,2.3e+17,21000,40000000000.0,1402469,21000,4759312,1
420896,53,1.62e+18,100000,91000000000.0,2034592,21000,5265310,0
0,37,7.48e+18,21000,41000000000.0,1088479,21000,5048847,0
2,145,1.47e+17,21000,10000000001.0,4415881,21000,5073704,0
62520,0,2e+18,21000,102000000000.0,21000,21000,5000791,0
25,56,0.0,59173,9000000000.0,7777936,38610,6419946,1
758785,7,1.29e+17,30000,105000000000.0,168000,21000,5047045,0
1056,21,2e+18,150000,61000000000.0,608539,21000,5060450,0
4,191,1.14e+17,250000,4000000000.0,7679097,21000,4841815,0
761,32,2.01e+17,35000,11500000000.0,1031946,30981,8691000,0
134818,213,1.46e+17,50000,12000000000.0,7636611,21000,5182506,0
0,26,3.91e+18,90000,20000000000.0,1092095,21000,4978947,0
167,85,1.11e+18,21000,16000000000.0,2341885,21000,5046308,0
124,137,1e+20,25200,91669643264.0,3297744,21000,4902090,0
2,181,1.99e+19,21000,20000000000.0,7636514,21000,4983051,0
79,143,5000000000000000.0,25200,3343750000.0,4863219,21000,5259660,0
0,60,2e+17,90000,20000000000.0,1847843,21000,4979387,0
77375,12,1e+16,21000,61000000000.0,422435,21000,4994898,0
20,51,2.06e+18,21000,47000000000.0,1350399,21000,5237147,0
3888833,60,4.08e+17,121000,51000000000.0,2824466,21000,4840791,0
31,41,8.2e+17,25200,36000000000.0,1574798,21000,4995413,0
170104,17,1.06e+18,42000,22000000000.0,472034,21000,5432129,1
9,4,3.6e+19,21000,118000000000.0,136158,21000,5127763,0
2,55,2e+17,21000,11342000000.0,2152266,21000,5167503,0
329222,70,8620000000000000.0,21000,22500000000.0,1931140,21000,5667226,1
5,28,1.43e+19,21000,5500000000.0,904437,21000,4463158,0
285355,113,1.11e+17,30000,30600000000.0,7231699,21000,5165693,0
67814,96,2e+16,50000,2600000000.0,4284133,21000,5349020,0
2,178,746396000000000.0,21000,2000000001.0,7196789,21000,5085043,0
23,11,6.01e+17,21000,47000000000.0,571371,21000,5059438,0
43661,151,4e+18,90000,500000000.0,5635419,21000,4417611,0
84589,265,630000000000000.0,21000,7000000000.0,7598509,21000,5083228,0
49,9,1.28e+19,51000,52000000000.0,229498,21000,5163397,0
156,28,5260000000000000.0,21000,40000000000.0,1152148,21000,4969032,1
0,34,1.99e+18,250600,21000000000.0,1656673,21000,4378096,1
5,15,1.08e+18,25200,53426020352.0,871489,21000,5022800,0
77,41,1.58e+19,25200,3371201120.0,3130228,21000,5317308,0
121,7,1e+19,25200,99999997952.0,172352,21000,4898984,0
1714038,13,2.62e+18,21000,100000000000.0,325373,21000,4992854,0
104,157,2e+18,21000,2000000000.0,7968656,21000,4981166,0
4,129,2.43e+18,21000,24000000000.0,7631436,21000,5113687,0
32118,52,2.54e+17,43690,70000000000.0,1452536,21000,5103998,0
0,15,3772300000000000.0,90000,20000000000.0,474761,21000,4991319,0
0,21,3.97e+17,21000,23000000000.0,802652,21000,4835152,0
1829465,13,1.9e+17,21000,90000000000.0,536424,21000,5072344,1
3893850,21,6.96e+18,121000,51000000000.0,803727,21000,4841612,0
0,40,2.23e+16,90000,20000000000.0,1489567,21000,4979460,0
160,31,1000000000000000.0,25200,8388060160.0,1305102,21000,5225105,0
64186,48,3.58e+17,21000,4000000001.0,2462783,21000,5122663,0
2,16,9.87e+17,21000,128000000000.0,447421,21000,5129551,0
20,70,7620000000000000.0,21000,21000000000.0,2139965,21000,4941298,0
30,46,8.24e+16,21000,9000000000.0,2132601,21000,6765044,0
59,9,1.9e+17,21000,19000000000.0,357016,21000,6023477,0
0,100,5e+17,100000,3800000000.0,6088795,21000,6307219,0
44386,0,9.72e+18,90000,70000000000.0,21000,21000,4463914,0
0,231,5e+16,200000,6000000000.0,7395637,71413,6384247,1
2,63,8390000000000000.0,21000,24000000000.0,3171106,21000,4755269,1
0,23,2.39e+17,21000,40000000000.0,863658,21000,4981440,0
1,175,2.2e+19,21000,21000000000.0,4531034,21000,5001047,0
76,138,0.0,59173,12500000000.0,4028169,38610,6402746,1
7608,66,0.0,59173,8100000000.0,7862123,38610,6409899,1
373862,63,2.4e+18,30000,8400000000.0,2489593,21000,4378475,0
195791,92,9.98e+18,100000,9000150000.0,2434935,21000,4457647,0
33,59,1.25e+17,21000,41000000000.0,1559485,21000,5428294,0
215,95,2.7e+16,21000,10000000000.0,4563452,21000,5645070,0
71665,3,7.17e+16,21000,102000000000.0,166563,21000,5122397,0
5,70,7.66e+17,135546,51000000000.0,2590425,34470,4841803,0
116624,143,1.99e+18,50000,20000000000.0,4765210,21000,4983306,0
3886477,26,7.24e+16,121000,51000000000.0,567000,21000,4840438,0
8,24,1.08e+18,21000,500000000.0,7335878,21000,5320594,0
0,37,1.64e+19,50000,18000000000.0,981824,21000,4458572,0
772945,2,1.16e+18,30000,105000000000.0,185081,21000,5085265,0
53,168,4e+18,21000,117000000000.0,7536914,21000,5222534,0
2,78,1e+18,108508,8500000000.0,6214124,71413,6395717,1
167849,3,1.1e+19,90000,70000000000.0,92493,21000,5122908,0
97790,27,1449000000000000.0,21000,15700000000.0,767206,21000,5224846,0
14206,170,7040000000000000.0,21000,80000000000.0,6493471,21000,4994132,0
2807,36,1000000000000000.0,21000,20000000000.0,1156592,21000,4983946,0
1,12,1862690000000000.0,21000,9450000000.0,273000,21000,4373576,0
90,218,6.63e+19,21000,14000000000.0,6538649,21000,5038917,0
4100,29,1.54e+18,40000,9100001337.0,631190,21000,4372800,0
23,221,6130000000000000.0,21000,40000000000.0,7005307,21000,4842894,1
323,121,0.0,81673,8500000000.0,3143813,53610,6370761,1
3,39,2e+19,21000,4000000001.0,5397744,21000,5167997,0
4174,73,4.94e+17,99000,31000000000.0,2458406,21000,5032459,0
40,154,0.0,150000,17000000000.0,6150550,37460,4631225,0
33495,4,9.5e+16,43690,70000000000.0,152295,21000,5160671,0
0,169,9e+16,90000,20000000000.0,5432476,21000,4836687,0
202,32,8333300000000000.0,21000,40000000000.0,1268589,21000,4982290,0
13433,9,6.07e+18,90000,39000000000.0,378390,21000,5301930,0
367650,11,1.58e+19,100000,91000000000.0,370296,21000,5010585,0
34605,24,1e+16,121000,134000000000.0,559485,21000,5181237,0
371334,57,6.85e+17,30000,10500000000.0,3993538,21000,4371589,0
0,79,4.91e+17,21000,500000000.0,7088420,21000,5305220,0
5,17,1260000000000000.0,25200,34364178432.0,746752,21000,5027167,0
0,4,1.14e+18,90000,176400000000.0,105008,21004,4903846,0
0,41,4.5e+16,21000,240000000000.0,1864873,21000,4859680,0
0,133,1.34e+17,21000,26000000000.0,3252376,21000,5307265,0
6,47,1.03e+17,21000,38000000000.0,1073694,21000,4790334,1
109185,57,4.62e+17,166666,50000000000.0,3120354,21000,4992850,0
137839,21,2.01e+18,90000,65000000000.0,1508583,21000,5020506,0
0,77,3.46e+16,90000,99000000000.0,7835069,21000,4993878,0
2,82,1.79e+18,21000,24000000000.0,2473144,21000,5036587,0
3,48,1.25e+17,21000,11000000000.0,1897082,21000,5142023,0
16,100,2.51e+17,21000,4000000001.0,5253525,21000,5183259,0
35,138,5e+16,21000,8000000001.0,4223804,21000,5034276,0
177361,80,4.63e+17,21000,33000000000.0,7990597,21000,5043987,0
26,83,0.0,69551,8000000000.0,3648405,29551,6363163,1
2,116,2.54e+17,21000,2200000000.0,3278956,21000,5313154,0
61,57,2e+17,25200,6000100000.0,3104368,21000,4457529,0
2323,135,150000000000000.0,21000,1010000000.0,7972248,21000,5283966,0
15,12,2e+17,21000,90000000000.0,273051,21000,5246586,0
72961,153,2.56e+18,90000,85000000000.0,4998191,21000,4898947,0
43,4,1.07e+20,25200,56883580928.0,105000,21000,5035634,0
0,19,1.04e+18,42000,20000000000.0,1148949,21000,4978919,0
258588,4,8400000000000000.0,168000,50000000000.0,157622,21000,4991569,0
0,16,5.1e+17,21000,20000000000.0,584146,21000,6093195,1
453571,5,2.74e+16,21000,50000000000.0,126000,21000,5301216,1
76712,157,4.05e+17,90000,85000000000.0,5868840,21000,4902338,0
2,67,0.0,250000,24000000000.0,2688627,48108,5184814,0
0,66,1.07e+18,90000,20000000000.0,2171176,21000,4837710,0
1,72,8.37e+16,21000,4000000000.0,3251213,21000,5868894,0
6,48,1.13e+17,60000,25000000000.0,2871159,21000,4835926,0
110,68,8670430000000000.0,21000,20000000000.0,2134238,21000,4835920,0
150291,42,6.4e+17,90000,4200000000.0,2054528,21000,5282427,0
5701,52,7.1e+16,90000,16000000000.0,2090879,21000,5151653,0
3599788,24,5.02e+17,50000,9100001337.0,1003796,21000,4379091,0
1884827,76,9.11e+16,21000,90000000000.0,2964379,21000,5119361,1
314276,115,9.94e+17,90000,43200000000.0,3352727,21000,4995407,0
191283,24,1.01e+17,90000,55000000000.0,860677,21000,5181325,0
2,61,9.94e+16,21000,13480000000.0,2506286,21000,5154717,0
0,116,1.05e+18,21000,24000000000.0,4766053,21000,5143577,0
54,13,8.88e+19,51000,52000000000.0,326396,21000,5128295,0
113,53,0.0,59173,15000000000.0,1562094,38610,6408402,1
7866,16,1.03e+18,31000,100000000000.0,375512,21000,4437009,0
100,49,5e+18,25200,13468750000.0,1702517,21000,5083478,0
25,17,1.01e+19,25200,41593750000.0,590126,21000,5059422,0
27,3,2e+17,21000,60000000000.0,133275,21000,5266552,0
2,91,7.26e+17,35000,21200000000.0,3629324,30981,5036811,0
276,46,1.68e+17,21001,17000000000.0,1423059,21000,5237152,0
2,9,1.06e+17,21000,61000000000.0,210000,21000,4374871,0
205775,5,1.55e+17,21000,100000000000.0,126000,21000,4983505,0
2,162,7.1e+17,90000,4800000000.0,5122207,21000,5185321,0
3619139,213,4.9e+16,50000,500000000.0,4854903,21000,4387875,0
443449,9,1.51e+16,100000,91000000000.0,338372,21000,5337506,0
271,128,1.07e+18,35000,13225000000.0,5351426,30981,8687805,0
0,140,2e+18,21000,7000000000.0,4472498,21000,5209934,0
94533,7,9.99e+17,91000,54000000000.0,261449,21000,5039692,0
10,5,1.03e+17,21000,61000000000.0,126000,21000,4370754,0
14959,91,1.12e+17,44000,12000000000.0,3200605,21000,5235358,0
82921,1,2.96e+18,21000,102000000000.0,42000,21000,5319059,0
1,26,1.33e+16,21000,40000000000.0,908873,21000,5000020,0
2142,40,9.96e+17,41000,6500000000.0,1896818,21000,5344036,0
558,6,1e+17,150000,61000000000.0,247517,21000,5124458,0
2,183,4.91e+17,21000,500000000.0,7689180,21000,5303919,0
575437,95,1.77e+17,90000,78000000000.0,4701503,21000,4455231,0
294,36,1.13e+18,21000,4000000000.0,5236359,21000,5760840,0
333,62,0.0,59173,10050000000.0,3917191,38610,6403430,1
47551,224,142165000000000.0,21000,3876881287.0,7811815,21000,5259898,0
34,14,2.4e+17,21000,52000000000.0,539992,21000,5053281,0
75,186,3.2e+18,22000,16000000000.0,5906293,21000,5208446,0
367241,55,1.15e+17,40000,50000000000.0,1705332,21000,5296999,1
1,107,2.89e+18,21000,25200000000.0,3155103,21000,5032492,0
4,215,1.64e+18,90000,76500000000.0,4724486,21000,4902522,0
24,2,2e+18,21000,60000000000.0,75341,21000,5293133,0
116775,26,1e+17,21000,61000000000.0,623431,21000,5160034,0
43,14,9.98e+17,21000,90000000000.0,315000,21000,5247640,0
1,98,9.95e+19,21000,7000000000.0,3789213,21000,5132645,0
283361,88,7.74e+18,100000,91000000000.0,3120234,21000,4833107,0
787420,2,3.24e+17,30000,105000000000.0,63000,21000,5126260,0
74778,109,3.42e+16,99000,27000000000.0,3829149,21000,5343524,0
1,14,5.74e+19,21000,46000000000.0,568524,21000,5129081,0
96421,97,4.93e+17,21000,2200000000.0,4051525,21000,5298153,0
1,39,4.9e+16,166666,50000000000.0,1225004,21000,4984512,0
16,107,1.49e+16,21000,3000000000.0,5923400,21000,7672269,0
228616,0,4.28e+17,45000,116000000000.0,21000,21000,5058142,0
74880,68,1.09e+17,90000,115000000000.0,2275036,21000,4900003,0
0,87,9.09e+16,21000,2600000000.0,3277222,21000,5209686,0
0,80,1.13e+17,90000,4800000000.0,3809863,21000,5181191,0
2649,43,2.67e+17,90000,11000000000.0,996772,21000,4455331,0
1,189,4.47e+19,21000,21000000000.0,6040093,21000,5001049,0
13729204,107,5.01e+16,50000,15000000000.0,4408804,21000,8685568,0
15,31,6.01e+18,25200,16662685696.0,1187844,21000,5300971,0
62953,2,9.9e+17,21000,10673437500.0,63000,21000,4381765,0
0,114,1e+17,21000,1000000000.0,7719955,21000,5863348,1
106154,48,2610000000000000.0,21000,9700000000.0,1756123,21000,5305709,0
293453,25,7.16e+18,90000,40000000000.0,678443,21000,4982124,0
230,132,2700000000000000.0,25200,13575754752.0,4725126,21000,5131372,0
25712,0,4.02e+18,139513,63000000000.0,21000,21000,4459674,0
3980,22,1.5e+16,21000,30000000001.0,816138,21000,5073699,0
3,89,2e+18,90000,1800000000.0,3544733,21000,4436783,0
41783,18,1.5e+16,21000,34000000000.0,651098,21000,5119097,0
6,42,1.07e+17,21000,24000000000.0,1425789,21000,4797598,1
30318,7,1.25e+17,43690,70000000000.0,376877,21000,5043987,0
0,128,1e+16,75000,10000000000.0,5071029,71413,6431360,1
3,105,1953120000000000.0,21000,1.0,3487717,21000,4397139,0
414,217,4.76e+16,21000,20000000000.0,5906512,21000,4979937,0
6,9,1.84e+16,21000,60000000000.0,360695,21000,4981603,0
682,66,8500000000000000.0,196102,1000000000.0,9178230,196102,8689999,0
3,0,8.47e+16,21000,112000000000.0,21000,21000,5344667,0
100,60,1.05e+18,21000,150000000.0,4857600,21000,4421912,0
246894,202,5.49e+16,90000,5250000000.0,4792029,21000,4463183,0
0,61,1.99e+18,42000,21000000000.0,2135159,21000,4834131,0
31,21,1.09e+17,21000,61000000000.0,462000,21000,4375797,0
6,60,4.4e+19,21000,43000000000.0,2045114,21000,5181256,0
86,79,5.12e+16,200000,6000000000.0,7856493,63653,6366498,1
1,2,9.98e+17,21000,99000000000.0,63000,21000,5037572,0
84621,20,630000000000000.0,21000,7000000000.0,1266116,21000,5083473,0
163184,35,1.38e+16,130000,100000000000.0,772387,21000,5342369,0
758214,6,1.46e+19,30000,105000000000.0,147000,21000,5046521,0
0,160,5.57e+17,42000,20000000000.0,4896675,21000,4980183,0
22,30,1.28e+17,120000,60000000000.0,846659,21000,5223051,0
3887751,110,8.03e+16,133705,51000000000.0,3920729,33705,4840628,0
26,73,0.0,59173,8000000000.0,6627883,24300,6441636,1
92,32,0.0,50438,11000000000.0,2520267,37960,6399981,1
3174569,250,1.81e+17,90000,20000000000.0,6086755,21000,4979999,0
1,70,64000000000000.0,21000,180000000.0,2595482,21000,4406417,0
28544,123,4.24e+18,90000,130000000000.0,2975225,21000,5039446,0
72431,37,2.01e+17,99000,27000000000.0,3498142,21000,5297996,0
0,146,1.13e+18,21000,900000000.0,7790705,21000,5328256,0
0,46,2e+18,21000,7000000000.0,1501180,21000,5341711,0
210,25,0.0,47338,12000000000.0,756995,38610,6404742,1
48,43,9.73e+16,21000,128000000000.0,979587,21000,5103998,0
1,21,3.14e+19,21000,99000000000.0,652431,21000,5046764,0
0,0,3.86e+17,21000,19000000000.0,21000,21000,4385862,0
184,30,0.0,36450,8000000000.0,7704315,24300,6411123,1
1,266,3.96e+19,21000,20000000000.0,7345243,21000,4838481,0
0,85,5e+17,21000,55000000000.0,6081368,21000,5888520,1
0,25,1.99e+17,35000,21200000000.0,1072821,30981,5036413,0
46,12,5000000000000000.0,21000,41000000000.0,504646,21000,5053851,0
0,20,4.3e+16,21000,13879561992.0,654990,21000,4372399,0
22,105,2e+17,21000,2211000000.0,4892802,21000,5270448,0
23,100,7690000000000000.0,21000,40000000000.0,4394497,21000,4759464,1
813030,0,1.6e+17,30000,105000000000.0,21000,21000,5214802,0
229798,194,5.86e+16,90000,16000000000.0,4748021,21000,4420122,0
1,45,1474690000000000.0,90000,609467870.0,6458733,21000,4372300,0
240563,27,3.73e+18,30000,143000000000.0,1200837,21000,4889104,0
8,56,0.0,250000,24000000000.0,2556697,45612,5051044,0
0,120,1.7e+17,90000,20000000000.0,2988027,21000,4835666,0
2,152,3.5e+18,21000,20000000000.0,4793983,21000,4999772,0
25888,4,3.53e+17,139513,63000000000.0,306117,21000,4466011,0
346,60,7.22e+17,30000,10500000000.0,2230684,21000,4439182,0
1,249,6.46e+19,21000,20000000000.0,6428526,21000,4984625,0
909,5,0.0,1500000,20000000000.0,377398,33943,6399992,1
155020,116,2772000000000000.0,90000,3999999999.0,4341194,21000,5303673,0
12,163,6e+17,21000,19000000000.0,6086228,21000,5180971,0
98,3,0.0,52011,99000000000.0,228791,37011,4996737,0
172,26,5.31e+19,21000,7000000000.0,1049756,21000,5315454,0
23,137,0.0,60000,8000000000.0,7226468,38610,6426223,1
6,184,2.4e+17,21000,23000000000.0,5062452,21000,5628754,1
31,71,0.0,21000,4800000000.0,3209134,21000,7652298,1
0,2,1.83e+17,21000,112000000000.0,63000,21000,5337218,0
40755,236,4.79e+17,171717,16000000000.0,6919034,21000,5141363,0
0,85,1.28e+18,21000,32000000000.0,2947121,21000,5033993,0
180,1,3.74e+17,21000,61000000000.0,42000,21000,4388172,0
22,50,5e+18,25200,11037500000.0,1581820,21000,4462928,0
3204540,187,1.92e+17,90000,20000000000.0,4691897,21000,4992080,0
219276,7,3.78e+17,30000,131000000000.0,221532,21000,4892035,0
0,155,5.07e+18,21000,1200000000.0,6823758,21000,5333072,0
0,56,1.3e+17,21000,6100000000.0,2974373,21000,4455764,0
304834,102,3.99e+17,45000,113000000000.0,3818912,21000,5340474,0
51,94,7.68e+17,90000,21000000000.0,3524436,21000,4833615,0
381,40,7e+18,25200,23104475136.0,1170459,21000,5071631,0
39200,5,3.5e+16,21000,64010000000.0,225415,21000,5036800,0
275559,33,1.69e+18,30000,24000000000.0,998043,21000,5285258,0
3597140,15,1e+18,50000,9100001337.0,371158,21000,4377893,0
113,50,1.2e+20,25200,20000000000.0,2601843,21000,4981025,0
0,157,1.38e+18,21000,16000000000.0,5062799,21000,5208444,0
482,64,1e+18,25200,36125000000.0,2430155,21000,5130067,0
1734,97,7.32e+16,90000,10000000001.0,6552265,21000,4420628,0
13,93,2.7e+19,21000,20000000000.0,3296663,21000,4981889,0
108439,51,1.09e+18,200000,120000000000.0,1562405,21000,4993106,0
3042812,91,6.07e+16,90000,20000000000.0,3822783,21000,4992341,0
0,126,4e+18,21000,20000000000.0,3465876,21000,4982718,0
13,69,2e+17,21000,23000000000.0,2768748,21000,5137574,1
202991,29,1.03e+17,90000,39000000000.0,829448,21000,5222546,0
4,0,2.5e+19,25200,99999997952.0,21000,21000,5281141,0
246978,125,4.75e+17,45000,128000000000.0,5535276,21000,5120877,0
5997848,146,5.01e+16,50000,1000000000.0,3190126,21000,4994388,0
3879520,90,3.66e+17,121000,51000000000.0,2964431,21000,4839248,0
108990,5,9e+16,21000,61000000000.0,294504,21000,5128283,0
16,27,8e+18,21000,65000000000.0,857010,21000,5036139,0
1841,24,3.31e+17,35000,11500000000.0,2730459,30981,8690401,0
116,191,0.0,59173,13000000000.0,4921652,38610,6408314,1
4854832,89,2.02e+17,50000,1000000000.0,5419717,21000,4981046,0
78,79,0.0,153700,21000000000.0,2588441,21989,5279264,0
17879,54,1.51e+18,90000,6000100000.0,1532641,21000,4457325,0
782,5,0.0,59173,8500000000.0,225071,38610,6378321,1
37753,75,1.12e+17,940000,16593750000.0,1948376,21000,5121911,0
6,48,36752.0,21000,1.0,1142093,21000,4404597,0
1,55,4.88e+16,21000,18000000000.0,2992908,21000,5061482,0
9,72,3e+19,25200,98901483520.0,1880080,21000,4924082,0
201936,78,1.44e+18,90000,39000000000.0,2894253,21000,5221773,0
188,4,1.6e+19,21000,27000000000.0,117571,21000,4382542,0
367936,30,1.13e+18,100000,91000000000.0,1032266,21000,5013501,0
2,136,4.27e+19,21000,21000000000.0,5394816,21000,5002328,0
15,232,3e+16,250000,4000000000.0,7694503,21000,4843390,0
1354,86,0.0,95000,7000000000.0,5614648,53610,6393193,1
0,51,7.14e+16,21000,150000000.0,2172178,21000,4405233,0
125,67,0.0,59173,10700000000.0,3752899,38610,6400329,1
2,76,1.62e+19,21000,17000000000.0,2038350,21000,5126996,0
62,2,0.0,37258,99000000000.0,80430,22258,4996331,0
3,1,1.28e+19,21000,124594000000.0,42000,21000,5056855,0
3,112,2.9e+20,25200,39250000000.0,3061219,21000,4923886,0
18071,129,7200000000000000.0,90000,24000000000.0,4320254,21000,5036044,0
572227,113,1.08e+18,90000,78000000000.0,4254467,21000,4436608,0
313,1,1.95e+17,21000,112000000000.0,42000,21000,5275802,0
6,106,9.98e+17,25200,18156250000.0,2911149,21000,5048014,0
0,88,2.63e+17,21000,132000000000.0,1977433,21000,4858889,0
118778,7,8e+18,21000,61000000000.0,213603,21000,5167212,0
0,71,1.06e+17,21000,77000000000.0,2453439,21000,4858420,0
1717,41,6.94e+18,150000,4000000001.0,1985757,21000,4394109,0
373525,14,2.01e+18,100000,91000000000.0,332624,21000,5038918,0
3635761,25,1.06e+17,50000,6000000001.0,2984306,21000,4395372,0
1,253,8.01e+19,21000,20000000000.0,6792207,21000,4837967,0
3,111,716430000000000.0,21000,29525000000.0,4955868,21000,4994387,0
502344,68,9.84e+16,90000,11342000000.0,7005491,21000,5167235,0
107117,72,3.06e+18,50000,31500000000.0,2761305,21000,4980676,0
0,16,1.99e+18,35000,5300000000.0,2182519,30981,5342961,0
6,102,1.14e+18,21000,8000000001.0,3129003,21000,4462450,0
2,63,250000000000000.0,25200,9593750000.0,2325506,21000,5236123,0
25,113,1.99e+18,21000,10600000000.0,7818966,21000,5166991,0
489051,71,7.91e+16,90000,4000000000.0,2758142,21000,4981411,0
3877474,95,1e+18,121000,51000000000.0,4331681,21000,4838937,0
16,172,3.65e+17,21000,10000000000.0,8240436,21000,9049547,1
85052,3,5.28e+17,121000,100000000000.0,84000,21000,5344023,0
438,23,1e+16,940000,11125000000.0,1257826,21000,5068302,0
1,81,2e+18,21000,1000000000.0,7917013,21000,5471104,1
0,51,9.96e+16,21000,19883725954.0,2462655,21000,5120631,0
0,30,3.34e+18,35000,11500000000.0,1406949,30981,8690441,0
3885739,105,1.28e+17,121000,51000000000.0,6294645,21000,4840317,0
188,47,0.0,81673,13000000000.0,2300590,53610,6396596,1
12,27,4e+16,120000,20000000000.0,1611828,21000,6274845,1
20,13,7.9e+19,25200,95500000000.0,438651,21000,4904831,0
15117,5,3.74e+18,150000,80000000000.0,220200,21000,5083256,0
1,36,879800000000000.0,21000,200000000.0,7692728,21000,5320887,0
6740,57,7000000000000000.0,200000,31800000000.0,1920828,21000,5312136,0
1,23,9.98e+17,21000,500000000.0,7013641,21000,5305215,0
74061,83,7.43e+17,21000,102000000000.0,7820732,21000,5163900,0
370317,2,5.5e+18,100000,91000000000.0,185081,21000,5021018,0
8,40,1500000000000000.0,25200,15062500000.0,1334916,21000,5259647,0
14,108,4.96e+16,21000,20000000000.0,3753637,21000,4984105,0
23,26,4.9e+16,21000,7500000000.0,567000,21000,4390544,0
27,54,3.6e+20,25200,10600000000.0,1938317,21000,5166224,0
0,32,9e+16,21000,23000000000.0,5281821,21000,5882114,1
24,12,9.9e+16,21000,11000000000.0,467210,21000,4438921,0
1,131,5.31e+19,21000,20000000000.0,3534628,21000,4980661,0
0,134,1.12e+18,21000,19883725954.0,4759666,21000,5141862,0
21363,177,3000000000000000.0,44000,7100000000.0,6678931,21000,5347473,0
102,18,0.0,152189,21000000000.0,544964,21787,5279390,0
62,8,3000000000000000.0,25200,43968750000.0,236774,21000,5318567,0
61,4,9.72e+16,21000,90000000000.0,132108,21000,5345289,0
0,15,9.99e+16,21000,7000000000.0,713945,21000,5135232,0
1155968,35,1.9e+17,200000,51900000000.0,1078543,21000,5107067,0
27,0,6719710000000000.0,21000,112000000000.0,21000,21000,5332726,0
57183,113,2.42e+18,90000,28000000000.0,4056222,21000,4458571,0
4430717,34,1.4e+16,150000,90000000000.0,1047536,21000,4944501,0
1,87,3.86e+16,21000,20000000000.0,3287029,21000,4837460,0
3904434,63,8000000000000000.0,121000,51000000000.0,2010181,21000,4843007,0
10,240,2.01e+18,25200,44662681600.0,6471807,21000,4902334,0
306646,29,5e+17,45000,112000000000.0,4528056,21000,5346445,0
0,43,1e+16,75000,10000000000.0,5952436,71413,6431194,1
15,43,2e+18,77881,1740149248.0,2039994,51921,4430738,0
15874,138,1.28e+18,90000,93500000000.0,7226183,21000,5887290,1
